ID,ride_time,ride_lat,ride_lon,alight_lat,alight_lon,dispatch_time,type
1290,526,37.62604326756888,126.92701966197909,37.60317540778257,126.91064047401252,0,0
1291,526,37.647647592545255,127.0721259824098,37.63443477756306,127.02761882206342,0,1
1292,527,37.53363419798338,126.82836116955924,37.56040998751487,126.93056785184976,0,1
1293,527,37.521739657578216,126.84957308171563,37.55046777745337,126.857608671826,0,1
1294,527,37.60240650439826,127.0946619350822,37.54364807774034,127.12751129175376,0,1
1295,527,37.607052769352855,127.02306967352538,37.60159917770036,127.08067543200971,0,0
1296,527,37.57079073758415,126.91328960150187,37.552005435587674,126.93342639678234,0,1
1297,528,37.586691994796205,126.99757857888271,37.575109007575314,127.00527771193201,0,1
1298,528,37.567161338496724,127.17661862271379,37.550835746560786,127.17280417790363,0,1
1299,528,37.569633002344126,127.0205907783271,37.52570090170755,127.09050441464726,0,1
1300,528,37.59696227484738,127.01877867390138,37.59131031763326,127.04196032196221,0,1
1301,529,37.50627011759016,126.89996964198568,37.4969786812883,127.05070004112333,0,1
1302,529,37.611117825341864,127.04873722402606,37.60161629653434,127.04252355074247,0,1
1303,529,37.50927352756166,126.94014842171325,37.50787402676204,126.9648286940711,0,1
1304,529,37.57133194776996,126.91528338186606,37.55270528738684,126.94525404226833,0,1
1305,529,37.625092760447174,127.07178679345564,37.62006147760406,127.06759911203561,0,1
1306,529,37.60867382760879,127.02309465196973,37.60381945761836,127.03323225231124,0,1
1307,529,37.583290557574095,126.94324393195865,37.613455317478554,126.90634983180557,0,1
1308,529,37.63829168250031,126.91457662964743,37.60237175761551,126.92618713190485,0,1
1309,529,37.64375417921379,127.06539197163457,37.6445746575942,127.0756427121157,0,1
1310,530,37.51496085778968,127.10969404174696,37.498260775636105,127.14087992808241,0,1
1311,530,37.55554068917785,126.92111035664591,37.57118204490572,126.9062525651961,0,1
1312,530,37.58562513750387,126.91984753181599,37.57279253730418,126.93547619973687,0,1
1313,530,37.629469312919774,127.05553477775489,37.5802450775946,127.01046146190453,0,1
1314,530,37.496157207752034,127.01313403285565,37.513248258341264,127.06141533110903,0,1
1315,530,37.565604197495716,126.91793868184291,37.558762424482715,126.92680948215171,0,1
1316,530,37.57404886968072,126.81053470985238,37.49770450061331,126.88492375184745,0,1
1317,530,37.44944852273629,126.91796830462401,37.53266744908802,126.90506453355172,0,0
1318,530,37.49826561762951,127.02733710478833,37.51777113777334,127.05330017200725,0,1
1319,531,37.53390305835955,127.14398098107809,37.535061017838544,127.14949471198642,0,1
1320,531,37.54947540502838,127.09302452482532,37.56834290767742,127.08563358182509,0,1
1321,531,37.63335283756158,127.0315668520676,37.62395669757965,127.02116115193617,0,1
1322,531,37.557554261581465,126.93298626262028,37.53639049755938,126.90008061185438,0,1
1323,531,37.601829017650154,127.08340449200503,37.607799875990516,127.0998208067101,0,1
1324,531,37.55809859531808,126.96108392696902,37.57300636845295,126.9823970577392,0,1
1325,531,37.486091337565846,126.91438149180898,37.47759427766761,126.93758574166117,0,1
1326,532,37.47307456712776,127.09918253650983,37.66228245757737,127.06678393210004,0,0
1327,532,37.62729780775027,127.03765226159872,37.477030913794074,127.11908584630146,0,1
1328,532,37.602658277462865,126.90968205191076,37.572384067767295,126.96280132192653,0,0
1329,532,37.52042437907752,126.89541450095184,37.491564604878164,126.97392667095615,0,1
1330,532,37.57238531770073,126.96597560178321,37.564582837712635,126.91151331258202,0,1
1331,533,37.646895857685664,127.06321218273952,37.656454218955794,127.07564824357209,0,1
1332,533,37.613909517839886,127.04441217203649,37.64187228579463,127.00734560710654,0,1
1333,533,37.59897007753437,126.92492593203603,37.74841775474835,126.77463611325386,0,0
1334,533,37.48544150780457,127.13093368164776,37.51435962745984,127.0896928849192,0,1
1335,533,37.557214557011314,126.86343635139401,37.498593278909055,126.89966221352383,0,1
1336,534,37.615826464363174,127.06620839233759,37.65532169816146,127.06505535170223,0,1
1337,534,37.59094576062704,127.00070064511077,37.576577295216,127.00665303722982,0,1
1338,535,37.60958945904001,127.03378745511061,37.47378979785142,126.96507394204068,0,0
1339,535,37.51155544779869,127.11057528191373,37.49494815778366,127.1452444116995,0,1
1340,535,37.67425851756684,127.05802859227381,37.667296757582804,127.04006291213265,0,1
1341,535,37.536947464720726,126.8969681280406,37.501426897524425,126.8835423515026,0,0
1342,535,37.48857918777076,127.1060357818778,37.49145253152642,127.12335982559496,0,1
1343,535,37.494683397516056,126.84838299159706,37.520084640749815,126.99246074931537,0,0
1344,536,37.55786635756622,126.94126776182868,37.54729319756818,126.97409097182961,0,0
1345,536,37.648982137537196,126.9304611418334,37.629783937368316,126.82853190190464,0,1
1346,536,37.690011537535504,127.04429521217484,37.652117417654836,127.03550169223521,0,0
1347,536,37.57621501782747,126.81115601182914,37.55915048513,126.85205870222507,0,0
1348,537,37.57090196152214,126.81462079212656,37.57192402760436,127.00566084189931,0,1
1349,537,37.63568280793941,127.07050361170647,37.638839697613754,127.07177061222501,0,1
1350,538,37.58816506060561,126.91719804455943,37.65616450755534,126.94710658184746,0,1
1351,539,37.637938139373425,127.07703210646879,37.59549810778985,127.10146348216644,0,0
1352,539,37.5818093655273,127.09640698120832,37.59922988453891,126.92284144321982,0,0
1353,539,37.54704139755044,126.96047671182785,37.540638740561256,126.95803613260746,0,0
1354,539,37.60676956632927,127.0463498782299,37.595632208435454,127.01661354830976,0,1
1355,539,37.61274939761346,127.07294360203869,37.534466057991835,127.14376228152878,0,1
1356,539,37.61380406275914,127.10453660904513,37.56236619743826,127.15490157761793,0,1
1357,540,37.560671657692716,127.0338871820714,37.55858913480394,127.03791237927247,0,1
1358,540,37.49191775747569,126.84069113163594,37.49732573755623,126.90193223159646,0,1
1359,540,37.632046287580124,127.04346876211473,37.65319145883674,127.0580527512637,0,1
1360,540,37.52909015774221,127.08087893147439,37.551906167486266,127.07688792496083,0,1
1361,540,37.63339860758594,127.05869868207377,37.653277457874495,127.05611530193121,0,1
1362,540,37.64838764757682,127.03140375208741,37.5639130670785,127.08604046717463,0,1
1363,541,37.51516084648336,127.08175849664279,37.54574775667856,127.10245686471646,0,1
1364,541,37.56851492716477,126.84944592086003,37.54225881753777,126.83733881169444,0,1
1365,541,37.63343190760402,127.06416843205298,37.61765814761344,127.07564324206545,0,1
1366,542,37.6044299776435,127.09551303206656,37.61483474037595,127.05245792534,0,1
1367,542,37.54791885767346,126.85183879120726,37.54954167743419,126.82586185171745,0,1
1368,542,37.542431740279746,127.13073358787719,37.51824115810624,127.03122078132705,0,0
1369,542,37.60678853612485,127.04296308563124,37.61103041760477,127.05188629372788,0,0
1370,542,37.522522167612905,126.96170384944733,37.47228825695404,126.9768095957979,0,1
1371,542,37.57458970911793,126.90250686681067,37.49339192832998,127.07152453940961,0,1
1372,542,37.58076611762429,126.95444394866003,37.579778497539316,126.90895005161802,0,0
1373,542,37.642538757848904,127.02456478275936,37.54269827766556,127.06976897183388,0,1
1374,543,37.52213608872034,126.85297806217477,37.52841541747999,126.86337365183792,0,1
1375,543,37.53444597755687,126.95640589175756,37.551118698408786,126.96414644855507,0,1
1376,543,37.537747817700726,126.89674949093916,37.49709265659205,126.88684706556899,0,1
1377,543,37.558495997476584,126.8596776516617,37.5190366359746,126.87019354011251,0,1
1378,543,37.533765991644174,126.95525699064656,37.54948889756521,126.96378851169327,0,1
1379,543,37.54689819267826,126.94515013550046,37.56623573820132,126.91239281113262,0,1
1380,543,37.49152145782982,127.14787005163559,37.53309065776769,127.1126508918497,0,1
1381,543,37.55500551447613,126.85785075784325,37.51688545801356,126.86764478109629,0,0
1382,543,37.4895894780096,127.03470637141685,37.51394501418147,127.0539976444538,0,0
1383,544,37.57293141773379,127.02104043183809,37.60085189764717,127.09972875202475,0,0
1384,544,37.55944338789087,126.84070851192111,37.495520257591934,126.9053268815433,0,1
1385,545,37.519366987618334,126.93210099158772,37.57846301759627,127.00118449187353,0,1
1386,545,37.619765517663865,127.01719841220236,37.63913585760004,127.07162978214357,0,1
1387,545,37.56442804175455,126.93156275218674,37.68671003172508,126.8671914009077,0,1
1388,545,37.569127279373426,126.90023766833153,37.559452577515884,126.93380431181903,0,1
1389,546,37.49667469795232,126.97089205095244,37.521841917711875,126.99380995297112,0,1
1390,546,37.616153806765254,127.07002591426361,37.65472975365589,127.05912599653543,0,0
1391,546,37.49772838230493,126.91965531245535,37.503422007599276,126.93500663154057,0,1
1392,546,37.529504832128694,127.11614975350545,37.49376780206407,127.11778172434414,0,0
1393,547,37.5213760240819,126.90979560740256,37.48393409842339,127.01070279120846,0,1
1394,547,37.634918677649964,127.0424393124286,37.579712619797164,127.00214530508822,0,1
1395,547,37.53707997769422,127.07655007168009,37.54227960768416,127.06598000171012,0,1
1396,547,37.60545123769282,127.0337277119737,37.6055897083347,127.02012678145941,0,1
1397,547,37.54343664141308,127.1010495377485,37.56244009754693,126.94198425178627,0,0
1398,547,37.660916343388486,127.02943786834166,37.48675276163092,127.03383027797526,0,0
1399,547,37.636246857637126,127.07405983206631,37.64670715034385,127.08202436943512,0,1
1400,547,37.522018947757886,126.83378458322979,37.54942296750487,126.84756460152119,0,1
1401,547,37.54205786772418,127.06995577193518,37.53822755767374,127.05752340168924,0,1
1402,548,37.61537945652166,126.92591021919166,37.53596465270564,126.9400372394222,0,1
1403,548,37.582422077625914,126.90538923214302,37.494209394086305,126.89673351865771,0,1
1404,548,37.49014296646766,127.14707646063187,37.52706520713272,127.14458850441142,0,0
1405,549,37.55930705768453,127.09274838182954,37.532310027755166,127.08148163164329,0,1
1406,549,37.55915652815148,126.94422914179314,37.56868457935787,126.9058949015472,0,1
1407,549,37.62607109969177,127.03294776306683,37.526696009303166,126.91350883607602,0,1
1408,550,37.634701413603935,127.07183801680519,37.66072889825416,127.0680953109076,0,1
1409,550,37.63485050760759,127.07676654204333,37.65968491758403,127.0711356020919,0,1
1410,550,37.56814766301743,127.03295604834865,37.58951475763772,127.06172484198018,0,0
1411,550,37.58379815487543,127.00277839026607,37.58000592223296,127.00444848318352,0,0
1412,550,37.634864217891945,127.07686605230703,37.66033497805942,127.0693680709066,0,1
1413,550,37.53169997598129,127.06706045724646,37.54314341772703,127.06817559194339,0,1
1414,550,37.61423405758801,127.0469466320404,37.63770789325692,127.01304900037896,0,0
1415,550,37.57550920751311,126.90617928174518,37.49390237768641,127.0383764317135,0,1
1416,550,37.55773000760944,126.93763038162398,37.5912859799946,127.04250205183985,0,1
1417,551,37.46946277776056,127.103729171681,37.565102246073174,126.99887406073559,0,1
1418,552,37.63107046294342,127.03889381392288,37.59071927761925,127.05770451190968,0,1
1419,552,37.68145363519598,127.04997005329517,37.55871046206698,126.94282991435269,0,1
1420,553,37.514880617561886,126.87216095160547,37.49049599761355,126.9051899913862,0,1
1421,553,37.63453381759752,127.03954401223451,37.627151058068335,127.03439317121347,0,1
1422,554,37.4755544266107,126.87935454717984,37.45343877762552,126.89169169148477,0,1
1423,555,37.58655488758897,126.94691602180792,37.579017407535446,126.91225933185399,0,1
1424,555,37.55813643759507,126.97807799192604,37.557818281404764,126.93973884466962,0,1
1425,555,37.47983048586751,127.13419097445448,37.52651197772646,127.110932051886,0,0
1426,555,37.576531631838385,126.96070608658017,37.53679761869909,126.9556362136577,0,0
1427,555,37.614772977160406,127.09520149652305,37.507122678762315,127.13446087324539,0,1
1428,556,37.51212721756242,126.93193953176292,37.496358917787205,126.9165299315215,0,1
1429,556,37.59070970177184,126.91660709747701,37.64506729808186,126.9394969933462,0,1
1430,556,37.50511305772704,126.93523829227239,37.501574030690556,127.00954414753132,0,1
1431,557,37.498677657583684,126.88751343162323,37.52164350784558,126.86585753383247,0,0
1432,558,37.630949609255204,127.07068713374215,37.65440338339574,127.05924270802365,0,1
1433,558,37.575805017423775,126.81010399180124,37.54530300784059,126.844108382406,0,1
1434,559,37.49417603652733,126.92555220554759,37.52716244403129,126.97422182975482,0,1
1435,560,37.48318724949365,126.97683701859525,37.4978376047817,126.92218421508288,0,1
1436,560,37.55432975771646,126.9318801519888,37.55715960248927,126.84849770372516,0,1
1437,560,37.65182970756453,127.03595358203455,37.63785999758177,127.0398214820097,0,0
1438,561,37.532917957748815,127.11365988193931,37.48767608357993,127.09739090465737,0,1
1439,561,37.62785965088064,127.04017342981628,37.64143733291946,127.03689536784117,0,0
1440,561,37.55724752335139,126.9541252653071,37.522180067481976,126.8703910517138,0,1
1441,561,37.60483749766107,127.0655979119349,37.587856345964404,127.05702599789046,0,1
1442,561,37.45149412252991,126.91062710642757,37.49675159748194,126.92928670439248,0,1
1443,561,37.512549597598955,126.93691042164147,37.47987747598266,126.99272857163174,0,1
1444,561,37.58832481309324,127.0537641729347,37.59197784724959,127.08898419394922,0,1
1445,561,37.556474335850794,126.98225686929496,37.56089880295611,127.03934191395709,0,1
1446,562,37.65771899488666,127.0364491727933,37.64551667270291,127.02895901168581,0,1
1447,562,37.660867297546744,127.03782697214554,37.649038299025385,127.02999234730532,0,1
1448,562,37.48069056776102,127.12673681175968,37.486219708012484,127.12516113173054,0,1
1449,563,37.62636395759134,127.03342879215239,37.63678903725676,127.07367449145262,0,1
1450,563,37.620591427948796,127.08231952734583,37.62718094245728,127.08238171776227,0,0
1451,563,37.56177401780193,126.8158731771181,37.519843967679584,126.93265109701167,0,1
1452,563,37.48557506645841,127.0874932298131,37.49199386810397,127.03955923131548,0,1
1453,563,37.636459639938074,127.07926190811354,37.65471122607331,127.06248642981598,0,1
1454,563,37.67407415764217,127.0528167821028,37.63545427173867,127.0779772463093,0,1
1455,564,37.49130450439464,127.10297784876455,37.465403477697826,126.91843941169329,0,1
1456,564,37.54441667773404,126.97226058893605,37.5362342282971,127.0915817020076,0,1
1457,565,37.48989583752082,126.88296943157468,37.55834345898149,126.94402543169473,0,1
1458,565,37.52705813790256,127.11494079107601,37.63676422773232,127.20932695214516,0,0
1459,565,37.60850688968181,126.93054105983946,37.631799807452765,126.91985826200673,0,1
1460,565,37.483047684630115,126.945630844856,37.537822077611814,126.98948443165906,0,0
1461,565,37.48883857812776,127.10201607431131,37.48440342709545,127.09388197786753,0,1
1462,566,37.551177727260345,127.02131883350218,37.494605673749575,127.117055412258,0,0
1463,566,37.543400797707896,127.08985906189544,37.53698253774222,127.09299905160466,0,1
1464,566,37.60649444682279,127.0598278446103,37.48516508479412,127.08306938934045,0,1
1465,568,37.53110745773169,127.07582098133342,37.559877677867924,127.07623709217567,0,0
1466,568,37.596921693778896,127.08963648709337,37.61146676137432,127.01355139587255,0,1
1467,569,37.5707203972931,127.05838732510138,37.54592850240757,127.17502938150882,0,1
1468,569,37.50034388038807,126.95308486554325,37.574545205120124,126.98948243923185,0,1
1469,569,37.580931665930386,126.81366937273748,37.56191368865047,126.82915280326566,0,1
1470,569,37.551635383759276,127.15678305213345,37.561274804954564,127.1484137396875,0,1
1471,569,37.651870922218244,127.06322891210237,37.568385096043464,127.03284120817221,0,1
1472,570,37.48205132279392,126.83944255152933,37.49417498343809,126.84637933683794,0,1
1473,570,37.565551397499696,126.90997154181933,37.55918254339167,126.90976669496378,0,1
1474,570,37.54912708351558,126.93603098111923,37.56289626776377,126.94589377443177,0,1
1475,570,37.54839748713188,126.93567872026642,37.559218107586936,126.94661443183229,0,1
1476,570,37.48868387932659,127.10425603029626,37.499135327700635,127.0367384917089,0,1
1477,570,37.49627673773843,127.06520589170862,37.5564316576314,126.93794551183005,0,1
1478,571,37.52432114672167,126.95632590477474,37.47615440761592,126.9614728815826,0,1
1479,571,37.63195212654492,127.0570938767535,37.65271293891939,127.06699119126013,0,1
1480,571,37.51866698750255,126.8488855116865,37.49216887764097,126.76876949167408,0,1
1481,571,37.589206617691175,127.07313268180721,37.57654960564383,127.04466487446086,0,1
1482,571,37.549669858221286,127.14473385209202,37.52936718801532,127.12280794228323,0,1
1483,571,37.561760721644724,126.9322043107535,37.54537501754669,126.95122929178731,0,1
1484,571,37.568456717770054,127.02348468178425,37.54715459192481,126.97338154817567,0,1
1485,572,37.51941767750161,126.84898635169323,37.513614441816415,126.83425908893288,0,1
1486,572,37.490011377991095,126.92303073180557,37.49175693454997,126.92887693742651,0,1
1487,572,37.566898307667245,126.94752278206347,37.54154801769301,126.96904781114885,0,1
1488,572,37.661311034360516,127.04973792070986,37.64427075774333,127.0310635229947,0,1
1489,572,37.63246693994339,127.04029073783217,37.58979419918614,127.14183261089185,0,0
1490,572,37.58746705748722,126.90919951191003,37.56835790760286,126.93297313201168,0,1
1491,573,37.497819997775984,126.93004972164692,37.534228300608056,126.97287996996022,0,1
1492,573,37.565367177489556,126.90815151186472,37.56273048561226,126.96195291024127,0,1
1493,573,37.494083354161084,127.01526608794569,37.484920757693686,127.0364043317077,0,1
1494,573,37.5320767575196,126.8682195518615,37.56225535785972,127.07797573214572,0,1
1495,573,37.48241030771986,126.99440243156485,37.50204940772573,127.01172518254701,0,0
1496,573,37.541662758107094,126.89318561282177,37.52106328042619,126.90621313161594,0,1
1497,574,37.63916501769599,127.07207302496553,37.56368659765202,127.01260155199289,0,1
1498,574,37.484490103688785,126.94597930300976,37.49592218756462,126.92710186156644,0,1
1499,574,37.480790662723,126.91109038147653,37.52957425773963,127.14123397187021,0,1
1500,574,37.60261593747569,126.91674777200429,37.59824691758851,126.92336763208499,0,1
1501,574,37.635159957909394,127.07174403223748,37.67102911756081,127.05184487225719,0,0
1502,575,37.451860487400246,126.91353644350026,37.51968105862225,126.92861283517313,0,1
1503,575,37.556479207735485,126.9491611817996,37.51525650520878,126.869106740016,0,1
1504,575,37.64360761248727,127.05138231607093,37.67409575760944,127.05290465212835,0,1
1505,575,37.494998175762056,126.90145745188197,37.51206851118447,126.91499502708812,0,1
1506,575,37.65698463753694,127.02282169213997,37.6553973926005,127.03705834066977,0,1
1507,575,37.58020481765056,127.07233363197044,37.61016094638206,127.00604488739114,0,0
1508,576,37.57676865988897,126.86785319754608,37.561948807499235,126.91755058184283,0,1
1509,576,37.60248088882009,127.09581420014996,37.61902187781571,127.0771896919222,0,1
1510,576,37.564747657417705,126.88205339897542,37.59594225022886,126.91368136622776,0,1
1511,576,37.54252525784187,127.14511633199503,37.48472366286522,127.09747465374774,0,1
1512,576,37.58155667312302,126.88099794014803,37.599960457463375,126.90927220191261,0,1
1513,576,37.47775995772734,127.03989753152092,37.57004276667211,126.97722403372453,0,1
1514,576,37.571564577453216,126.82244951170954,37.548165512861836,126.83526413174687,0,1
1515,576,37.4999603703174,126.94480566432513,37.49254613698565,126.92320057532942,0,0
1516,576,37.57762284761965,126.89000719134349,37.51388247753482,126.86983415198411,0,1
1517,577,37.61030726277772,127.0391797145569,37.60528654280617,127.01955293278117,0,1
1518,577,37.66019743170568,127.07218982807392,37.54741894618082,126.9401869234931,0,0
1519,577,37.639096518430144,127.06076110859802,37.65385135773135,127.05857091201996,0,1
1520,577,37.46358603328104,126.91871355161604,37.460909089004666,126.95800149706976,0,1
1521,577,37.57978979067505,127.00249940277035,37.50219530778591,126.92627957170838,0,1
1522,577,37.56550356436667,127.0465060487876,37.546674127772675,127.06047830112631,0,1
1523,578,37.61243663835456,127.05857399127298,37.4826782572873,127.00670686104135,0,1
1524,578,37.54833465871441,127.14673603222528,37.529646717790065,127.12323029156939,0,1
1525,578,37.64598804502349,127.06557267216968,37.4722537176685,126.96772228156742,0,1
1526,578,37.54304904749125,126.88896580175853,37.52120985763475,126.91139118222901,0,1
1527,578,37.61786851747017,126.91070357190002,37.587557877545876,126.94881400204963,0,1
1528,578,37.565344857559076,126.94550080170485,37.67753711140089,126.89309352333552,0,0
1529,579,37.588003737374834,126.80169081174124,37.76377556821738,126.5189435308391,0,1
1530,579,37.576120926576074,126.81764800828759,37.5597339168016,126.94813015371817,0,1
1531,579,37.55106226753048,127.03077008408198,37.55853482935568,127.0370644209239,0,1
1532,579,37.54495180811488,127.13160038214394,37.533194717781804,127.14763153193331,0,1
1533,579,37.64290898809164,127.10785585457978,37.59863557708228,127.08832308447296,0,0
1534,579,37.55845029751984,126.92928375183311,37.56189578771955,126.98412493180096,0,1
1535,580,37.609929557631474,127.07889918201641,37.63136537757378,127.02077897223029,0,0
1536,580,37.61721955763719,127.04220043220266,37.59126934555775,127.04077713209574,0,1
1537,580,37.60887893763349,127.07960077216123,37.63265274108052,127.01156426276889,0,1
1538,580,37.6082921977135,127.05076889228638,37.64377967283431,127.0153079830384,0,0
1539,580,37.56310221252269,126.84255514302832,37.52186920760556,126.90871988169117,0,0
1540,580,37.63623072656099,127.0762865616399,37.42719726886529,127.1477335709131,0,1
1541,580,37.502943024263715,127.13369611095315,37.522004632105265,127.13420709743326,0,0
1542,580,37.53176138093343,126.96139237777064,37.53400549861537,127.00311023209355,0,1
1543,580,37.553898957684446,126.91881884139987,37.55926411754285,126.94744035182403,0,0
1544,581,37.64578468427939,127.07248080954642,37.57032485450126,127.00555338096815,0,1
1545,581,37.5492735769246,126.93543890548136,37.58300376867669,127.00409400098643,0,1
1546,582,37.602570740764705,127.10368677348472,37.58415346765589,127.09315642194197,0,1
1547,582,37.49138204763832,126.92846014148294,37.57790637535219,126.93359486759242,0,1
1548,582,37.65723805754683,127.035239382137,37.605314917577964,127.02582492197892,0,1
1549,582,37.55353511850686,126.86414929324435,37.525441408199214,126.90646462155202,0,1
1550,582,37.565442568893026,127.00122596161687,37.5617936778622,127.01247269087303,0,1
1551,582,37.550069655156086,127.18211400187342,37.56385331531636,126.85191103121795,0,1
1552,582,37.49608704340298,126.99866294411837,37.5321058695829,127.02846860095016,0,1
1553,583,37.56904743760023,126.9317902922042,37.677320099435704,126.75488199960255,0,1
1554,583,37.483722497840574,126.91333547212655,37.47792266717372,126.93263811647786,0,1
1555,583,37.52722540764191,127.03156011172057,37.47161060776916,127.10851676167233,0,0
1556,583,37.56390402943196,127.00410886544194,37.618651817586965,127.02623831200653,0,1
1557,583,37.612752404691115,127.09759093918382,37.66598960766311,127.06353299220441,0,0
1558,583,37.496627457865806,127.14288997202084,37.54556480741762,126.82072228175669,0,1
1559,583,37.5061134545873,127.07729403178544,37.50399681926051,127.06335366012958,0,1
1560,585,37.57690693726564,126.81611310191798,37.56588203480908,126.80226529559101,0,0
1561,585,37.56948680762614,127.0289366819319,37.591315998031355,127.05646150404691,0,1
1562,585,37.591282307663256,127.03413933213321,37.64467925739212,126.78900408213401,0,1
1563,585,37.63811563918075,127.06102805417991,37.65342911687918,127.05766212485977,0,0
1564,585,37.55693728013437,126.97270729863106,37.56610749005238,126.94654898380944,0,1
1565,585,37.502807337828855,126.92617161170055,37.49325776765959,126.97893156044283,0,1
1566,585,37.52488333796694,126.8721095019392,37.50869595759951,126.86448653176782,0,1
1567,586,37.56315552765001,127.03457903195905,37.54845329774023,127.0868383320424,0,1
1568,587,37.535133434624456,127.14705355636174,37.449319878129316,127.13368851138554,0,1
1569,587,37.52779506825839,127.14757749233385,37.44914697818028,127.13370107135262,0,1
1570,587,37.50159449330733,126.95312508853306,37.49887322953848,127.00941801429431,0,1
1571,587,37.582214844580974,127.00467427027621,37.56193534103339,126.93983461900388,0,0
1572,587,37.563907854223636,126.84853065976145,37.523291530124354,126.89098933657598,0,1
1573,587,37.56826682397918,126.9997465709375,37.55700065480474,126.84907748095064,0,1
1574,588,37.62482961323951,127.07445613965118,37.640132519283185,127.08314946951225,0,1
1575,588,37.482903997913446,127.07911399163707,37.61963017729151,126.730330971783,0,0
1576,588,37.512425769527674,126.89764473010716,37.58016324763309,127.00421809192116,0,1
1577,588,37.53910088465067,127.04983621349119,37.65295455152719,127.05368854349452,0,1
1578,588,37.54419137767736,127.03577113191079,37.6593654175858,127.04832807210171,0,0
1579,589,37.65414457933659,127.05739313505423,37.66686468119223,127.03795681582922,0,1
1580,589,37.55608565741871,126.81952591181073,37.56589954740555,126.81084809179231,0,1
1581,589,37.63949313947887,127.07145992494681,37.64408905907092,127.06658253081514,0,1
1582,589,37.56017986762958,126.92280931219476,37.557011027674264,126.93159727201152,0,1
1583,590,37.49373278865534,126.90944198626616,37.49759271755544,126.91957765164754,0,0
1584,590,37.523170762002245,126.87103741059684,37.46167466569868,126.89566920292587,0,1
1585,590,37.55703504351082,126.81997401631085,37.559005514472425,126.84576776901329,0,0
1586,590,37.510491507824014,126.86913490239588,37.46863800707703,126.874937742382,0,1
1587,590,37.51178355799999,127.02510143144787,37.460806507712874,126.90852678140207,0,1
1588,590,37.50053904670267,126.86709874228139,37.50471703852863,126.85314512755336,0,0
1589,590,37.503179678045,127.09669905188343,37.503907208201234,127.14104018216034,0,0
1590,591,37.56889647496221,126.84886906216089,37.49880249750827,126.8820904316617,0,1
1591,591,37.66821503585186,127.03907323891401,37.64068849746893,126.94279786201659,0,0
1592,592,37.565143376307766,126.95947936753927,37.55630547763768,126.95511616181186,0,1
1593,592,37.49548576758387,126.92751885138868,37.51937310775663,126.92647911318112,0,0
1594,592,37.64353450760224,127.01880293202171,37.48244892805516,127.12165132421389,0,0
1595,592,37.58320397092284,127.00365616678982,37.58051853820796,127.00439265746147,0,1
1596,592,37.600404510499466,127.09727437434064,37.69813861997654,127.12230948944149,0,0
1597,593,37.5777942734908,126.81533902398338,37.55897838286271,126.86269836873674,0,0
1598,594,37.46740797032762,127.10094729603102,37.49486331773631,127.0844273317318,0,1
1599,594,37.549344377568666,126.97322985175387,37.48491881751617,126.87957673162956,0,1
1600,594,37.61999091296961,127.01530675298036,37.60541925758012,127.030310631954,0,1
1601,594,37.565151792305464,126.81016178250772,37.50306410849286,127.00527993081019,0,1
1602,594,37.59582037011398,127.0268250820529,37.592118137606576,127.02649282188592,0,1
1603,595,37.58812000012442,127.08527934406015,37.55238988590551,127.14136721312525,0,1
1604,595,37.599479752926314,127.07782470697644,37.5880678976602,127.07907213180242,0,1
1605,595,37.551162277709,127.09479815212165,37.50170460783414,127.15382463166782,0,1
1606,596,37.57586899104896,127.02348648545768,37.57256818760277,126.99153476189197,0,1
1607,596,37.56613809144298,127.02067203189709,37.554039793666114,127.02248372077884,0,1
1608,596,37.609701137576565,127.02983637196691,37.634809677544695,127.01741661207103,0,1
1609,596,37.57072735761722,127.03039029175135,37.57709525755619,126.98870254190486,0,0
1610,596,37.57856923974931,127.00546267229578,37.52961414473271,126.91275796428614,0,1
1611,596,37.569745358096895,127.01812413118361,37.555997897723756,127.02394189185027,0,1
1612,596,37.46159089792311,126.9107656916357,37.52796646539462,126.85235474116513,0,1
1613,596,37.59053101751634,126.94350725195959,37.61280530750705,126.92634513210001,0,1
1614,596,37.48649403192355,126.91053957622037,37.489088598167356,126.95792393423176,0,1
1615,596,37.5456336016212,126.86517977178296,37.49708400733166,127.03603052933106,0,1
1616,597,37.5174106178747,127.09764832156772,37.50865123777018,127.08017605256751,0,1
1617,597,37.648686957544214,127.0253264320718,37.64694862151551,127.01029570957141,0,0
1618,597,37.57785010726304,127.06691107361596,37.52810546103502,126.96887582088746,0,0
1619,597,37.55846223774664,127.16914830197891,37.55758222672318,127.15535684987249,0,0
1620,598,37.58021477365127,127.01732450581032,37.57365157051637,127.00600792481856,0,0
1621,598,37.6069687917511,127.09258173838455,37.57571900763825,127.06940323191328,0,0
1622,598,37.61655837227257,127.09140136489587,37.58074519769471,127.0729764720029,0,1
1623,598,37.52315199277945,127.10282136275013,37.53379940788998,127.11586871116931,0,1
1624,598,37.58055410695856,127.01559309980303,37.575425876211895,127.00676318305268,0,1
1625,598,37.57899560499741,127.00409952235574,37.60213460444361,127.11066346883302,0,1
1626,598,37.632225620973905,127.06503473974263,37.65581196340177,127.06113691657731,0,1
1627,599,37.65535001758864,127.0759989921335,37.55480283343413,126.9719850971398,0,1
1628,599,37.59023385772129,127.05546209210436,37.58053635766231,127.0672067279855,0,1
1629,599,37.655963907589516,127.02861168211287,37.72354205790261,127.04142518228916,0,1
